toponym,offset,latitude,longitude
Vienna,624,48.20849,16.37208
Vienna,625,48.20849,16.37208
Vienna,626,48.20849,16.37208
Austria,627,47.33333,13.33333
Austria,628,47.33333,13.33333
Vienna,633,48.20849,16.37208
Petersburg,635,59.89444,30.26417
Russia,636,60.0,100.0
Italy,638,42.83333,12.83333
Petersburg,645,59.89444,30.26417
Glogau,655,51.66361,16.0845
Petersburg,658,59.89444,30.26417
Pultusk,659,52.7025,21.08276
Ostrolenka,661,53.08621,21.57566
Russia,662,60.0,100.0
Pultusk,663,52.7025,21.08276
Pultusk,664,52.7025,21.08276
Petersburg,665,59.89444,30.26417
Petersburg,666,59.89444,30.26417
Pultusk,668,52.7025,21.08276
Petersburg,669,59.89444,30.26417
Kiev,671,50.45466,30.5238
Kiev,672,50.45466,30.5238
Moscow,674,55.75,37.5
Kostroma,675,57.76647,40.92686
Lodge,676,33.06794,-80.95371
Petersburg,677,59.89444,30.26417
Petersburg,678,59.89444,30.26417
Vienna,679,48.20849,16.37208
Petersburg,680,59.89444,30.26417
South Russia,682,60.0,100.0
Petersburg,683,59.89444,30.26417
Petersburg,684,59.89444,30.26417
Kiev,685,50.45466,30.5238
Moscow,686,55.75,37.5
Smolensk,687,54.7818,32.0401
Siberia,691,9.54944,-83.71296
Siberia,692,9.54944,-83.71296
Siberia,693,9.54944,-83.71296
Kiev,697,50.45466,30.5238
Kiev,702,50.45466,30.5238
Kiev,704,50.45466,30.5238
Kiev,705,50.45466,30.5238
Moscow,707,55.75,37.5
Pultusk,709,52.7025,21.08276
Bartenstein,711,54.25354,20.80819
Russia,712,60.0,100.0
Pultusk,713,52.7025,21.08276
Paris,723,48.85341,2.3488
Austerlitz,727,49.15325,16.87649
France,729,46.0,2.0
Erfurt,730,50.9787,11.03283
Petersburg,731,59.89444,30.26417
Austria,732,47.33333,13.33333
Austria,733,47.33333,13.33333
Russia,734,60.0,100.0
Petersburg,736,59.89444,30.26417
Ryazan,737,54.6269,39.6916
Ryazan,738,54.6269,39.6916
Ryazan,740,54.6269,39.6916
moon,743,49.20666,-1.04799
Petersburg,744,59.89444,30.26417
Petersburg,745,59.89444,30.26417
Ryazan,746,54.6269,39.6916
Petersburg,747,59.89444,30.26417
Russia,748,60.0,100.0
Petersburg,750,59.89444,30.26417
Petersburg,751,59.89444,30.26417
Petersburg,753,59.89444,30.26417
Erfurt,756,50.9787,11.03283
Russia,757,60.0,100.0
Montesquieu,759,43.20724,1.22862
Petersburg,760,59.89444,30.26417
Russia,763,60.0,100.0
Petersburg,767,59.89444,30.26417
Petersburg,768,59.89444,30.26417
Petersburg,769,59.89444,30.26417
Petersburg,770,59.89444,30.26417
Moscow,771,55.75,37.5
Petersburg,772,59.89444,30.26417
Russia,773,60.0,100.0
Petersburg,776,59.89444,30.26417
Moscow,777,55.75,37.5
Moscow,778,55.75,37.5
Jerusalem,779,31.76904,35.21633
Petersburg,780,59.89444,30.26417
Petersburg,783,59.89444,30.26417
Erfurt,784,50.9787,11.03283
Erfurt,785,50.9787,11.03283
Petersburg,786,59.89444,30.26417
Erfurt,787,50.9787,11.03283
Moscow,789,55.75,37.5
Moscow,790,55.75,37.5
Petersburg,792,59.89444,30.26417
Moscow,794,55.75,37.5
Petersburg,795,59.89444,30.26417
Petersburg,796,59.89444,30.26417
Moscow,797,55.75,37.5
Petersburg,798,59.89444,30.26417
Moscow,799,55.75,37.5
Petersburg,801,59.89444,30.26417
Petersburg,802,59.89444,30.26417
Petersburg,803,59.89444,30.26417
Moscow,804,55.75,37.5
Petersburg,805,59.89444,30.26417
Petersburg,806,59.89444,30.26417
Ryazan,807,54.6269,39.6916
Moscow,809,55.75,37.5
Moscow,810,55.75,37.5
Petersburg,812,59.89444,30.26417
Petersburg,813,59.89444,30.26417
Moscow,814,55.75,37.5
Moscow,815,55.75,37.5
Petersburg,817,59.89444,30.26417
Petersburg,825,59.89444,30.26417
Queen of Petersburg,828,59.89444,30.26417
Petersburg,831,59.89444,30.26417
Petersburg,833,59.89444,30.26417
Petersburg,836,59.89444,30.26417
Petersburg,837,59.89444,30.26417
Ryazan,838,54.6269,39.6916
Petersburg,839,59.89444,30.26417
England,842,52.16045,-0.70312
Switzerland,843,47.00016,8.01427
Italy,844,42.83333,12.83333
Moscow,845,55.75,37.5
Austria,846,47.33333,13.33333
Moscow,849,55.75,37.5
Spain,850,40.0,-4.0
Petersburg,854,59.89444,30.26417
Petersburg,855,59.89444,30.26417
Petersburg,859,59.89444,30.26417
Petersburg,860,59.89444,30.26417
Petersburg,863,59.89444,30.26417
Turkey,864,39.05901,34.91155
Moscow,865,55.75,37.5
France,868,46.0,2.0
Moscow,869,55.75,37.5
Petersburg,870,59.89444,30.26417
Petersburg,871,59.89444,30.26417
Petersburg,872,59.89444,30.26417
Moscow,873,55.75,37.5
Switzerland,874,47.00016,8.01427
Russia,875,60.0,100.0
Moscow,876,55.75,37.5
Mars,878,40.6959,-80.01173
Kremenchug,879,49.06802,33.42041
Kiev,880,50.45466,30.5238
Bordeaux,894,44.84044,-0.5805
Moscow,918,55.75,37.5
Moscow,920,55.75,37.5
Moscow,921,55.75,37.5
Moscow,922,55.75,37.5
Moscow,923,55.75,37.5
Rome,925,41.89474,12.4839
Russia,926,60.0,100.0
Moscow,929,55.75,37.5
Odessa,930,46.47747,30.73262
Madagascar,931,-20.0,47.0
Madagascar,932,-20.0,47.0
Petersburg,933,59.89444,30.26417
Moscow,954,55.75,37.5
Moscow,955,55.75,37.5
Moscow,956,55.75,37.5
Moscow,957,55.75,37.5
Moscow,958,55.75,37.5
Moscow,960,55.75,37.5
Moscow,961,55.75,37.5
Moscow,963,55.75,37.5
Moscow,964,55.75,37.5
Moscow,965,55.75,37.5
Moscow,966,55.75,37.5
Moscow,967,55.75,37.5
Moscow,968,55.75,37.5
Russia,969,60.0,100.0
Moscow,970,55.75,37.5
Moscow,971,55.75,37.5
Moscow,972,55.75,37.5
Moscow,974,55.75,37.5
Moscow,975,55.75,37.5
Moscow,976,55.75,37.5
Moscow,977,55.75,37.5
Moscow,978,55.75,37.5
Moscow,980,55.75,37.5
Moscow,981,55.75,37.5
Moscow,982,55.75,37.5
Moscow,983,55.75,37.5
Moscow,985,55.75,37.5
Philip,986,44.03943,-101.66514
Moscow,987,55.75,37.5
Moscow,988,55.75,37.5
Moscow,989,55.75,37.5
Moscow,991,55.75,37.5
Oldenburg,993,53.14118,8.21467
Ryazan,996,54.6269,39.6916
Petersburg,997,59.89444,30.26417
Petersburg,999,59.89444,30.26417
Russia,1000,60.0,100.0
Petersburg,1001,59.89444,30.26417
France,1002,46.0,2.0
Austria,1003,47.33333,13.33333
East,1004,27.23998,87.14802
Paris,1005,48.85341,2.3488
Petersburg,1007,59.89444,30.26417
Moscow,1008,55.75,37.5
Moscow,1009,55.75,37.5
Petersburg,1010,59.89444,30.26417
Moscow,1011,55.75,37.5
Moscow,1012,55.75,37.5
Moscow,1016,55.75,37.5
Moscow,1018,55.75,37.5
Moscow,1019,55.75,37.5
Petersburg,1020,59.89444,30.26417
Moscow,1021,55.75,37.5
Moscow,1023,55.75,37.5
Moscow,1024,55.75,37.5
Moscow,1025,55.75,37.5
Moscow,1026,55.75,37.5
Moscow,1030,55.75,37.5
Vozdvizhenka,1031,43.89413,131.94589
Moscow,1032,55.75,37.5
Moscow,1039,55.75,37.5
Russia,1040,60.0,100.0
Moscow,1041,55.75,37.5
Persia,1044,32.0,53.0
Moscow,1045,55.75,37.5
Petersburg,1050,59.89444,30.26417
Moscow,1051,55.75,37.5
Petersburg,1052,59.89444,30.26417
Moscow,1056,55.75,37.5
Moscow,1057,55.75,37.5
Petersburg,1058,59.89444,30.26417
Moscow,1059,55.75,37.5
Moscow,1060,55.75,37.5
Moscow,1061,55.75,37.5
Moscow,1062,55.75,37.5
Poland,1063,52.0,20.0
Moscow,1064,55.75,37.5
Petersburg,1065,59.89444,30.26417
Vozdvizhenka,1067,43.89413,131.94589
Moscow,1068,55.75,37.5
Moscow,1070,55.75,37.5
Tver,1071,56.86049,35.87603
Paris,1072,48.85341,2.3488
Petersburg,1073,59.89444,30.26417
Moscow,1075,55.75,37.5
Moscow,1076,55.75,37.5
Moscow,1087,55.75,37.5
Kamenka,1096,49.0318,32.10396
Kamenka,1097,49.0318,32.10396
Warsaw,1098,52.22977,21.01178
Tver,1100,56.86049,35.87603
Tver,1101,56.86049,35.87603
Moscow,1102,55.75,37.5
Moscow,1103,55.75,37.5
Madeira,1104,32.66667,-16.75
Siberia,1105,9.54944,-83.71296
Moscow,1107,55.75,37.5
Madeira,1108,32.66667,-16.75
Tver,1109,56.86049,35.87603
Tver,1110,56.86049,35.87603
Moscow,1123,55.75,37.5
Moscow,1124,55.75,37.5
Moscow,1126,55.75,37.5
Moscow,1127,55.75,37.5
Tver,1128,56.86049,35.87603
Moscow,1132,55.75,37.5
Moscow,1136,55.75,37.5
Moscow,1137,55.75,37.5
Petersburg,1138,59.89444,30.26417
Moscow,1139,55.75,37.5
Moscow,1142,55.75,37.5
Petersburg,1143,59.89444,30.26417
Moscow,1144,55.75,37.5
Switzerland,1145,47.00016,8.01427
Petersburg,1146,59.89444,30.26417
Oldenburg,1153,53.14118,8.21467
England,1155,52.16045,-0.70312
St. Helena,1156,-15.95,-5.7
Russia,1158,60.0,100.0
Austria,1159,47.33333,13.33333
England,1160,52.16045,-0.70312
Smolensk,1162,54.7818,32.0401
Moscow,1163,55.75,37.5
Oldenburg,1166,53.14118,8.21467
Russia,1167,60.0,100.0
France,1168,46.0,2.0
Moscow,1171,55.75,37.5
Austria,1173,47.33333,13.33333
Paris,1174,48.85341,2.3488
Thorn,1175,53.01375,18.59814
Moscow,1178,55.75,37.5
Moscow,1180,55.75,37.5
India,1181,20.0,77.0
Kashmir,1182,33.91667,76.66667
Kovno,1183,54.9,23.9
Africa,1185,35.50472,11.06222
Russia,1186,60.0,100.0
Russia,1187,60.0,100.0
Vilna,1188,54.68916,25.2798
Petersburg,1189,59.89444,30.26417
Vilna,1190,54.68916,25.2798
Vilna,1191,54.68916,25.2798
Petersburg,1193,59.89444,30.26417
Vilna,1194,54.68916,25.2798
Moscow,1195,55.75,37.5
Vilna,1196,54.68916,25.2798
Russia,1198,60.0,100.0
Petersburg,1200,59.89444,30.26417
Naples,1204,40.83333,14.25
Naples,1205,40.83333,14.25
Naples,1206,40.83333,14.25
Naples,1207,40.83333,14.25
Naples,1208,40.83333,14.25
Poland,1209,52.0,20.0
France,1211,46.0,2.0
Naples,1213,40.83333,14.25
Vilna,1215,54.68916,25.2798
Vilna,1217,54.68916,25.2798
Russia,1218,60.0,100.0
England,1221,52.16045,-0.70312
Moscow,1229,55.75,37.5
England,1230,52.16045,-0.70312
England,1231,52.16045,-0.70312
Turkey,1232,39.05901,34.91155
Moldavia,1233,47.0,29.0
Finland,1235,64.0,26.0
Russia,1237,60.0,100.0
Danube,1239,44.7919,-95.09722
Vilna,1241,54.68916,25.2798
Russia,1243,60.0,100.0
Russia,1244,60.0,100.0
Sweden,1245,62.0,15.0
Russia,1252,60.0,100.0
Vilna,1254,54.68916,25.2798
Moscow,1255,55.75,37.5
Moscow,1256,55.75,37.5
Moscow,1257,55.75,37.5
Moscow,1258,55.75,37.5
Moscow,1259,55.75,37.5
Russia,1262,60.0,100.0
Spain,1263,40.0,-4.0
Spain,1264,40.0,-4.0
Moscow,1265,55.75,37.5
Rome,1266,41.89474,12.4839
Moscow,1267,55.75,37.5
Petersburg,1268,59.89444,30.26417
Moscow,1269,55.75,37.5
Petersburg,1270,59.89444,30.26417
Weimar,1274,50.9803,11.32903
Germany,1275,51.5,10.5
Russia,1276,60.0,100.0
Moscow,1278,55.75,37.5
Petersburg,1279,59.89444,30.26417
Moldavia,1281,47.0,29.0
Petersburg,1282,59.89444,30.26417
Moldavia,1283,47.0,29.0
Turkey,1284,39.05901,34.91155
Turkey,1285,39.05901,34.91155
Russia,1286,60.0,100.0
Switzerland,1288,47.00016,8.01427
Rome,1289,41.89474,12.4839
Turkey,1290,39.05901,34.91155
Russia,1291,60.0,100.0
Turkey,1292,39.05901,34.91155
Bucharest,1293,44.43225,26.10626
Smolensk,1295,54.7818,32.0401
Switzerland,1297,47.00016,8.01427
Petersburg,1303,59.89444,30.26417
Vilna,1305,54.68916,25.2798
Vilna,1308,54.68916,25.2798
Vilna,1312,54.68916,25.2798
Poland,1313,52.0,20.0
Russia,1314,60.0,100.0
Austerlitz,1315,49.15325,16.87649
Vilna,1316,54.68916,25.2798
Vitebsk,1317,55.1904,30.2049
Petersburg,1318,59.89444,30.26417
Petersburg,1319,59.89444,30.26417
Finland,1320,64.0,26.0
Russia,1321,60.0,100.0
Moscow,1322,55.75,37.5
Turkey,1323,39.05901,34.91155
Turkey,1325,39.05901,34.91155
Turkey,1326,39.05901,34.91155
Petersburg,1327,59.89444,30.26417
Moscow,1328,55.75,37.5
Austerlitz,1330,49.15325,16.87649
Ukraine,1332,49.0,32.0
Poland,1333,52.0,20.0
Vilna,1334,54.68916,25.2798
Vilna,1335,54.68916,25.2798
Russia,1336,60.0,100.0
Thermopylae,1338,42.28204,-72.60037
Poland,1339,52.0,20.0
Vitebsk,1343,55.1904,30.2049
Moscow,1347,55.75,37.5
St. Peter,1350,13.25,-59.61667
Moscow,1351,55.75,37.5
Moscow,1352,55.75,37.5
Moscow,1355,55.75,37.5
Moscow,1356,55.75,37.5
Russia,1357,60.0,100.0
Smolensk,1358,54.7818,32.0401
Russia,1359,60.0,100.0
Moscow,1360,55.75,37.5
Russia,1362,60.0,100.0
Jerusalem,1363,31.76904,35.21633
Russia,1364,60.0,100.0
Israel,1365,31.5,34.75
Jerusalem,1367,31.76904,35.21633
Moscow,1368,55.75,37.5
Moscow,1369,55.75,37.5
Moscow,1371,55.75,37.5
Moscow,1372,55.75,37.5
Moscow,1374,55.75,37.5
Russia,1375,60.0,100.0
Smolensk,1376,54.7818,32.0401
Moscow,1377,55.75,37.5
Moscow,1379,55.75,37.5
Russia,1380,60.0,100.0
Russia,1381,60.0,100.0
Moscow,1382,55.75,37.5
Russia,1385,60.0,100.0
Moscow,1387,55.75,37.5
Kremlin,1389,36.54725,-97.83145
Kremlin,1390,36.54725,-97.83145
Kremlin,1393,36.54725,-97.83145
Kremlin,1398,36.54725,-97.83145
Square,1403,54.21667,-6.03333
Smolensk,1404,54.7818,32.0401
Smolensk,1405,54.7818,32.0401
Moscow,1406,55.75,37.5
Russia,1407,60.0,100.0
Russia,1408,60.0,100.0
Russia,1410,60.0,100.0
Russia,1411,60.0,100.0
Moscow,1412,55.75,37.5
Moscow,1413,55.75,37.5
Smolensk,1414,54.7818,32.0401
Moscow,1415,55.75,37.5
Moscow,1416,55.75,37.5
Russia,1417,60.0,100.0
Russia,1420,60.0,100.0
Russia,1421,60.0,100.0
Moscow,1422,55.75,37.5
Smolensk,1423,54.7818,32.0401
Russia,1424,60.0,100.0
Russia,1426,60.0,100.0
Russia,1427,60.0,100.0
Smolensk,1428,54.7818,32.0401
Moscow,1429,55.75,37.5
Smolensk,1430,54.7818,32.0401
Smolensk,1431,54.7818,32.0401
Moscow,1432,55.75,37.5
Russia,1433,60.0,100.0
Smolensk,1434,54.7818,32.0401
Ukraine,1435,49.0,32.0
Moscow,1436,55.75,37.5
Petersburg,1437,59.89444,30.26417
Smolensk,1438,54.7818,32.0401
Smolensk,1440,54.7818,32.0401
Smolensk,1441,54.7818,32.0401
Smolensk,1442,54.7818,32.0401
Smolensk,1443,54.7818,32.0401
Smolensk,1444,54.7818,32.0401
Moscow,1445,55.75,37.5
Moscow,1447,55.75,37.5
Moscow,1448,55.75,37.5
Vitebsk,1450,55.1904,30.2049
Moscow,1452,55.75,37.5
Vitebsk,1453,55.1904,30.2049
Poland,1455,52.0,20.0
Smolensk,1459,54.7818,32.0401
Smolensk,1461,54.7818,32.0401
Vitebsk,1462,55.1904,30.2049
Vitebsk,1463,55.1904,30.2049
Smolensk,1464,54.7818,32.0401
Danube,1465,44.7919,-95.09722
Smolensk,1467,54.7818,32.0401
Moscow,1468,55.75,37.5
Smolensk,1472,54.7818,32.0401
Smolensk,1475,54.7818,32.0401
Smolensk,1476,54.7818,32.0401
Moscow,1479,55.75,37.5
Smolensk,1480,54.7818,32.0401
Smolensk,1481,54.7818,32.0401
Smolensk,1482,54.7818,32.0401
Smolensk,1483,54.7818,32.0401
Smolensk,1485,54.7818,32.0401
Russia,1487,60.0,100.0
Smolensk,1489,54.7818,32.0401
Moscow,1491,55.75,37.5
Smolensk,1494,54.7818,32.0401
Smolensk,1496,54.7818,32.0401
Smolensk,1498,54.7818,32.0401
Moscow,1499,55.75,37.5
Moscow,1501,55.75,37.5
Moscow,1506,55.75,37.5
Ryazan,1509,54.6269,39.6916
Moscow,1510,55.75,37.5
Smolensk,1512,54.7818,32.0401
Smolensk,1513,54.7818,32.0401
Smolensk,1514,54.7818,32.0401
Moscow,1515,55.75,37.5
Russia,1516,60.0,100.0
Russia,1517,60.0,100.0
Moscow,1518,55.75,37.5
Russia,1520,60.0,100.0
Russia,1521,60.0,100.0
Moscow,1522,55.75,37.5
France,1524,46.0,2.0
Petersburg,1527,59.89444,30.26417
Moscow,1529,55.75,37.5
Petersburg,1530,59.89444,30.26417
Moscow,1531,55.75,37.5
Russia,1532,60.0,100.0
Bucharest,1533,44.43225,26.10626
Petersburg,1534,59.89444,30.26417
Smolensk,1535,54.7818,32.0401
Moscow,1536,55.75,37.5
Moscow,1537,55.75,37.5
Moscow,1538,55.75,37.5
Dorogobuzh,1539,54.915,33.29722
Vyazma,1540,55.21039,34.29508
Borodino,1542,55.9061,94.9079
Moscow,1543,55.75,37.5
Moscow,1544,55.75,37.5
Moscow,1545,55.75,37.5
Vyazma,1546,55.21039,34.29508
Moscow,1547,55.75,37.5
Moscow,1548,55.75,37.5
East,1552,27.23998,87.14802
Moscow,1553,55.75,37.5
Moscow,1555,55.75,37.5
Smolensk,1556,54.7818,32.0401
Russia,1559,60.0,100.0
Moscow,1563,55.75,37.5
Moscow,1568,55.75,37.5
Smolensk,1573,54.7818,32.0401
Russia,1574,60.0,100.0
Russia,1575,60.0,100.0
Siberia,1583,9.54944,-83.71296
Moscow,1595,55.75,37.5
Vyazma,1598,55.21039,34.29508
Moscow,1601,55.75,37.5
Moscow,1602,55.75,37.5
Crimea,1606,45.0,34.0
Moscow,1618,55.75,37.5
Russia,1622,60.0,100.0
Smolensk,1624,54.7818,32.0401
Smolensk,1625,54.7818,32.0401
Smolensk,1626,54.7818,32.0401
Vyazma,1627,55.21039,34.29508
Russia,1630,60.0,100.0
Bucharest,1631,44.43225,26.10626
Turkey,1632,39.05901,34.91155
Moscow,1633,55.75,37.5
Russia,1634,60.0,100.0
Moscow,1635,55.75,37.5
Moscow,1636,55.75,37.5
Moscow,1637,55.75,37.5
Moscow,1638,55.75,37.5
Moscow,1639,55.75,37.5
Moscow,1640,55.75,37.5
Moscow,1641,55.75,37.5
Moscow,1642,55.75,37.5
Moscow,1643,55.75,37.5
Moscow,1644,55.75,37.5
Moscow,1645,55.75,37.5
Moscow,1646,55.75,37.5
Moscow,1647,55.75,37.5
Moscow,1649,55.75,37.5
Belaya Tserkov,1650,49.80939,30.11209
Moscow,1651,55.75,37.5
Moscou,1652,55.75222,37.61556
Moscow,1653,55.75,37.5
Moscow,1654,55.75,37.5
Moscow,1655,55.75,37.5
Moscow,1656,55.75,37.5
Moscow,1657,55.75,37.5
Moscow,1658,55.75,37.5
Moscow,1659,55.75,37.5
Vyazma,1660,55.21039,34.29508
Moscow,1661,55.75,37.5
Moscow,1662,55.75,37.5
Petersburg,1663,59.89444,30.26417
Moscow,1664,55.75,37.5
Moscow,1665,55.75,37.5
Moscow,1673,55.75,37.5
Moscow,1674,55.75,37.5
Mozhaysk,1675,55.50194,36.02722
